ticker,edate,etime,beforedate,afterdate
ABB,2008-07-24,BMO,2008-07-23,2008-07-24
ABB,2008-10-23,BMO,2008-10-22,2008-10-23
ABB,2009-02-12,BMO,2009-02-11,2009-02-12
ABB,2009-04-23,BMO,2009-04-22,2009-04-23
ABB,2009-07-23,BMO,2009-07-22,2009-07-23
ABB,2009-10-29,BMO,2009-10-28,2009-10-29
ABB,2010-02-18,BMO,2010-02-17,2010-02-18
ABB,2010-04-22,BMO,2010-04-21,2010-04-22
ABB,2010-07-22,BMO,2010-07-21,2010-07-22
ABB,2010-10-28,BMO,2010-10-27,2010-10-28
ABB,2011-02-17,BMO,2011-02-16,2011-02-17
ABB,2011-04-27,BMO,2011-04-26,2011-04-27
ABB,2011-07-21,BMO,2011-07-20,2011-07-21
ABB,2011-10-27,BMO,2011-10-26,2011-10-27
ABB,2012-02-17,BMO,2012-02-16,2012-02-17
ABB,2012-04-25,BMO,2012-04-24,2012-04-25
ABB,2012-07-26,BMO,2012-07-25,2012-07-26
ABB,2012-10-25,BMO,2012-10-24,2012-10-25
ABB,2013-02-14,BMO,2013-02-13,2013-02-14
ABB,2013-04-24,BMO,2013-04-23,2013-04-24
ABB,2013-07-25,BMO,2013-07-24,2013-07-25
ABB,2013-10-24,BMO,2013-10-23,2013-10-24
ABB,2014-02-13,BMO,2014-02-12,2014-02-13
ABB,2014-04-29,BMO,2014-04-28,2014-04-29
ABB,2014-07-23,BMO,2014-07-22,2014-07-23
ABB,2014-10-22,BMO,2014-10-21,2014-10-22
ABB,2015-02-06,BMO,2015-02-05,2015-02-06
ABB,2015-04-29,BMO,2015-04-28,2015-04-29
ABB,2015-07-23,BMO,2015-07-22,2015-07-23
ABB,2015-10-21,BMO,2015-10-20,2015-10-21
ABB,2016-02-03,BMO,2016-02-02,2016-02-03
ABB,2016-04-20,BMO,2016-04-19,2016-04-20
ABB,2016-07-21,BMO,2016-07-20,2016-07-21
ABB,2016-10-27,BMO,2016-10-26,2016-10-27
ABB,2017-02-08,BMO,2017-02-07,2017-02-08
ABB,2017-04-20,BMO,2017-04-19,2017-04-20
ABB,2017-07-20,BMO,2017-07-19,2017-07-20
ABB,2017-10-26,BMO,2017-10-25,2017-10-26
ABB,2018-02-08,BMO,2018-02-07,2018-02-08
ABB,2018-04-19,BMO,2018-04-18,2018-04-19
ABB,2018-07-19,BMO,2018-07-18,2018-07-19
ABB,2018-10-25,BMO,2018-10-24,2018-10-25
ABB,2019-02-28,BMO,2019-02-27,2019-02-28
ABB,2019-04-17,BMO,2019-04-16,2019-04-17
ABB,2019-07-25,BMO,2019-07-24,2019-07-25
ABB,2019-10-23,BMO,2019-10-22,2019-10-23
ABB,2020-02-05,BMO,2020-02-04,2020-02-05
ABB,2020-04-28,BMO,2020-04-27,2020-04-28
ABB,2020-07-22,BMO,2020-07-21,2020-07-22
ABB,2020-10-23,BMO,2020-10-22,2020-10-23
ABB,2021-02-04,BMO,2021-02-03,2021-02-04
ABB,2021-04-27,BMO,2021-04-26,2021-04-27
ABB,2021-07-22,BMO,2021-07-21,2021-07-22
ABB,2021-10-21,BMO,2021-10-20,2021-10-21
ABB,2022-02-03,BMO,2022-02-02,2022-02-03
ABB,2022-04-21,BMO,2022-04-20,2022-04-21
ABBV,2013-01-23,BMO,2013-01-22,2013-01-23
ABBV,2013-04-26,BMO,2013-04-25,2013-04-26
ABBV,2013-07-26,BMO,2013-07-25,2013-07-26
ABBV,2013-10-25,BMO,2013-10-24,2013-10-25
ABBV,2014-01-31,BMO,2014-01-30,2014-01-31
ABBV,2014-04-25,BMO,2014-04-24,2014-04-25
ABBV,2014-07-25,BMO,2014-07-24,2014-07-25
ABBV,2014-10-31,BMO,2014-10-30,2014-10-31
ABBV,2015-01-30,BMO,2015-01-29,2015-01-30
ABBV,2015-04-23,BMO,2015-04-22,2015-04-23
ABBV,2015-07-24,BMO,2015-07-23,2015-07-24
ABBV,2015-10-30,BMO,2015-10-29,2015-10-30
ABBV,2016-01-29,BMO,2016-01-28,2016-01-29
ABBV,2016-04-28,BMO,2016-04-27,2016-04-28
ABBV,2016-07-29,BMO,2016-07-28,2016-07-29
ABBV,2016-10-28,BMO,2016-10-27,2016-10-28
ABBV,2017-01-27,BMO,2017-01-26,2017-01-27
ABBV,2017-04-27,BMO,2017-04-26,2017-04-27
ABBV,2017-07-28,BMO,2017-07-27,2017-07-28
ABBV,2017-10-27,BMO,2017-10-26,2017-10-27
ABBV,2018-01-26,BMO,2018-01-25,2018-01-26
ABBV,2018-04-26,BMO,2018-04-25,2018-04-26
ABBV,2018-07-27,BMO,2018-07-26,2018-07-27
ABBV,2018-11-02,BMO,2018-11-01,2018-11-02
ABBV,2019-01-25,BMO,2019-01-24,2019-01-25
ABBV,2019-04-25,BMO,2019-04-24,2019-04-25
ABBV,2019-07-26,BMO,2019-07-25,2019-07-26
ABBV,2019-11-01,BMO,2019-10-31,2019-11-01
ABBV,2020-02-07,BMO,2020-02-06,2020-02-07
ABBV,2020-05-01,BMO,2020-04-30,2020-05-01
ABBV,2020-07-31,BMO,2020-07-30,2020-07-31
ABBV,2020-10-30,BMO,2020-10-29,2020-10-30
ABBV,2021-02-03,BMO,2021-02-02,2021-02-03
ABBV,2021-04-30,BMO,2021-04-29,2021-04-30
ABBV,2021-07-30,BMO,2021-07-29,2021-07-30
ABBV,2021-10-29,BMO,2021-10-28,2021-10-29
ABBV,2022-02-02,BMO,2022-02-01,2022-02-02
ABBV,2022-04-29,BMO,2022-04-28,2022-04-29
ABC,2002-04-25,BMO,2002-04-24,2002-04-25
ABC,2002-07-31,BMO,2002-07-30,2002-07-31
ABC,2002-11-05,BMO,2002-11-04,2002-11-05
ABC,2003-01-24,BMO,2003-01-23,2003-01-24
ABC,2003-04-24,BMO,2003-04-23,2003-04-24
ABC,2003-07-24,BMO,2003-07-23,2003-07-24
ABC,2003-11-05,BMO,2003-11-04,2003-11-05
ABC,2004-01-26,BMO,2004-01-23,2004-01-26
ABC,2004-04-26,BMO,2004-04-23,2004-04-26
ABC,2004-07-22,BMO,2004-07-21,2004-07-22
ABC,2004-11-02,BMO,2004-11-01,2004-11-02
ABC,2005-01-25,BMO,2005-01-24,2005-01-25
ABC,2005-04-21,BMO,2005-04-20,2005-04-21
ABC,2005-07-21,BMO,2005-07-20,2005-07-21
ABC,2005-11-03,BMO,2005-11-02,2005-11-03
ABC,2006-01-25,BMO,2006-01-24,2006-01-25
ABC,2006-04-26,BMO,2006-04-25,2006-04-26
ABC,2006-07-25,BMO,2006-07-24,2006-07-25
ABC,2006-11-02,BMO,2006-11-01,2006-11-02
ABC,2007-01-24,BMO,2007-01-23,2007-01-24
ABC,2007-04-25,BMO,2007-04-24,2007-04-25
ABC,2007-07-26,BMO,2007-07-25,2007-07-26
ABC,2007-11-01,BMO,2007-10-31,2007-11-01
ABC,2008-01-24,BMO,2008-01-23,2008-01-24
ABC,2008-04-23,BMO,2008-04-22,2008-04-23
ABC,2008-07-24,BMO,2008-07-23,2008-07-24
ABC,2008-10-30,BMO,2008-10-29,2008-10-30
ABC,2009-01-22,BMO,2009-01-21,2009-01-22
ABC,2009-04-23,BMO,2009-04-22,2009-04-23
ABC,2009-07-30,BMO,2009-07-29,2009-07-30
ABC,2009-11-03,BMO,2009-11-02,2009-11-03
ABC,2010-01-26,BMO,2010-01-25,2010-01-26
ABC,2010-04-22,BMO,2010-04-21,2010-04-22
ABC,2010-07-27,BMO,2010-07-26,2010-07-27
ABC,2010-11-02,BMO,2010-11-01,2010-11-02
ABC,2011-02-04,BMO,2011-02-03,2011-02-04
ABC,2011-04-28,BMO,2011-04-27,2011-04-28
ABC,2011-07-28,BMO,2011-07-27,2011-07-28
ABC,2011-11-01,BMO,2011-10-31,2011-11-01
ABC,2012-01-26,BMO,2012-01-25,2012-01-26
ABC,2012-04-26,BMO,2012-04-25,2012-04-26
ABC,2012-07-26,BMO,2012-07-25,2012-07-26
ABC,2012-11-01,BMO,2012-10-31,2012-11-01
ABC,2013-01-24,BMO,2013-01-23,2013-01-24
ABC,2013-04-25,BMO,2013-04-24,2013-04-25
ABC,2013-07-24,BMO,2013-07-23,2013-07-24
ABC,2013-10-31,BMO,2013-10-30,2013-10-31
ABC,2014-01-23,BMO,2014-01-22,2014-01-23
ABC,2014-04-24,BMO,2014-04-23,2014-04-24
ABC,2014-07-24,BMO,2014-07-23,2014-07-24
ABC,2014-10-30,BMO,2014-10-29,2014-10-30
ABC,2015-01-28,BMO,2015-01-27,2015-01-28
ABC,2015-04-30,BMO,2015-04-29,2015-04-30
ABC,2015-07-23,BMO,2015-07-22,2015-07-23
ABC,2015-10-29,BMO,2015-10-28,2015-10-29
ABC,2016-02-04,BMO,2016-02-03,2016-02-04
ABC,2016-05-05,BMO,2016-05-04,2016-05-05
ABC,2016-08-02,BMO,2016-08-01,2016-08-02
ABC,2016-11-02,BMO,2016-11-01,2016-11-02
ABC,2017-01-31,BMO,2017-01-30,2017-01-31
ABC,2017-05-04,BMO,2017-05-03,2017-05-04
ABC,2017-08-03,BMO,2017-08-02,2017-08-03
ABC,2017-11-02,BMO,2017-11-01,2017-11-02
ABC,2018-02-06,BMO,2018-02-05,2018-02-06
ABC,2018-05-02,BMO,2018-05-01,2018-05-02
ABC,2018-08-02,BMO,2018-08-01,2018-08-02
ABC,2018-11-06,BMO,2018-11-05,2018-11-06
ABC,2019-01-31,BMO,2019-01-30,2019-01-31
ABC,2019-05-02,BMO,2019-05-01,2019-05-02
ABC,2019-08-01,BMO,2019-07-31,2019-08-01
ABC,2019-11-07,BMO,2019-11-06,2019-11-07
ABC,2020-01-30,BMO,2020-01-29,2020-01-30
ABC,2020-05-07,BMO,2020-05-06,2020-05-07
ABC,2020-08-05,BMO,2020-08-04,2020-08-05
ABC,2020-11-05,BMO,2020-11-04,2020-11-05
ABC,2021-02-04,BMO,2021-02-03,2021-02-04
ABC,2021-05-05,BMO,2021-05-04,2021-05-05
ABC,2021-08-04,BMO,2021-08-03,2021-08-04
ABC,2021-11-04,BMO,2021-11-03,2021-11-04
ABC,2022-02-02,BMO,2022-02-01,2022-02-02
ABCL,2021-05-13,AMC,2021-05-13,2021-05-14
ABCL,2021-08-12,AMC,2021-08-12,2021-08-13
ABCL,2021-11-09,AMC,2021-11-09,2021-11-10
ABCL,2022-02-24,AMC,2022-02-24,2022-02-25
ABEV,2014-02-26,BMO,2014-02-25,2014-02-26
ABEV,2014-05-07,BMO,2014-05-06,2014-05-07
ABEV,2014-07-31,BMO,2014-07-30,2014-07-31
ABEV,2014-10-31,BMO,2014-10-30,2014-10-31
ABEV,2015-02-26,BMO,2015-02-25,2015-02-26
ABEV,2015-05-06,BMO,2015-05-05,2015-05-06
ABEV,2015-08-06,BMO,2015-08-05,2015-08-06
ABEV,2015-10-30,BMO,2015-10-29,2015-10-30
ABEV,2016-02-25,BMO,2016-02-24,2016-02-25
ABEV,2016-05-04,BMO,2016-05-03,2016-05-04
ABEV,2016-10-28,BMO,2016-10-27,2016-10-28
ABEV,2017-03-02,BMO,2017-03-01,2017-03-02
ABEV,2017-05-04,BMO,2017-05-03,2017-05-04
ABEV,2017-07-27,BMO,2017-07-26,2017-07-27
ABEV,2017-10-26,BMO,2017-10-25,2017-10-26
ABEV,2018-03-01,BMO,2018-02-28,2018-03-01
ABEV,2018-05-09,BMO,2018-05-08,2018-05-09
ABEV,2018-07-26,BMO,2018-07-25,2018-07-26
ABEV,2018-10-25,BMO,2018-10-24,2018-10-25
ABEV,2019-02-28,BMO,2019-02-27,2019-02-28
ABEV,2019-05-07,BMO,2019-05-06,2019-05-07
ABEV,2019-08-21,BMO,2019-08-20,2019-08-21
ABEV,2019-10-25,BMO,2019-10-24,2019-10-25
ABEV,2020-02-27,BMO,2020-02-26,2020-02-27
ABEV,2020-05-08,BMO,2020-05-07,2020-05-08
ABEV,2020-07-31,BMO,2020-07-30,2020-07-31
ABEV,2020-10-29,BMO,2020-10-28,2020-10-29
ABEV,2021-05-24,BMO,2021-05-21,2021-05-24
ABEV,2021-07-29,BMO,2021-07-28,2021-07-29
ABEV,2021-10-28,BMO,2021-10-27,2021-10-28
ABEV,2022-02-24,BMO,2022-02-23,2022-02-24
ABEV,2022-03-08,BMO,2022-03-07,2022-03-08
ABIO,1997-10-21,BMO,1997-10-20,1997-10-21
ABIO,1998-02-02,BMO,1998-01-30,1998-02-02
ABIO,1998-04-30,BMO,1998-04-29,1998-04-30
ABIO,1998-07-30,BMO,1998-07-29,1998-07-30
ABIO,1998-10-29,BMO,1998-10-28,1998-10-29
ABIO,1999-02-11,BMO,1999-02-10,1999-02-11
ABIO,1999-11-02,BMO,1999-11-01,1999-11-02
ABIO,2000-02-03,BMO,2000-02-02,2000-02-03
ABIO,2000-10-26,BMO,2000-10-25,2000-10-26
ABIO,2003-07-31,BMO,2003-07-30,2003-07-31
ABIO,2003-10-30,BMO,2003-10-29,2003-10-30
ABIO,2004-02-05,AMC,2004-02-05,2004-02-06
ABIO,2004-05-06,AMC,2004-05-06,2004-05-07
ABIO,2004-08-09,AMC,2004-08-09,2004-08-10
ABIO,2004-11-09,AMC,2004-11-09,2004-11-10
ABIO,2005-02-15,AMC,2005-02-15,2005-02-16
ABIO,2005-05-02,AMC,2005-05-02,2005-05-03
ABIO,2005-08-04,AMC,2005-08-04,2005-08-05
ABIO,2005-11-01,AMC,2005-11-01,2005-11-02
ABIO,2006-02-27,AMC,2006-02-27,2006-02-28
ABIO,2006-05-05,BMO,2006-05-04,2006-05-05
ABIO,2006-08-03,AMC,2006-08-03,2006-08-04
ABIO,2006-11-02,AMC,2006-11-02,2006-11-03
ABIO,2007-02-27,AMC,2007-02-27,2007-02-28
ABIO,2007-05-09,AMC,2007-05-09,2007-05-10
ABIO,2007-08-01,AMC,2007-08-01,2007-08-02
ABIO,2007-11-01,AMC,2007-11-01,2007-11-02
ABIO,2008-02-27,AMC,2008-02-27,2008-02-28
ABIO,2008-05-08,AMC,2008-05-08,2008-05-09
ABIO,2008-07-23,AMC,2008-07-23,2008-07-24
ABIO,2008-10-30,BMO,2008-10-29,2008-10-30
ABIO,2016-03-17,BMO,2016-03-16,2016-03-17
ABIO,2016-05-11,BMO,2016-05-10,2016-05-11
ABIO,2016-08-09,BMO,2016-08-08,2016-08-09
ABIO,2016-11-14,BMO,2016-11-11,2016-11-14
ABIO,2017-03-21,BMO,2017-03-20,2017-03-21
ABIO,2017-05-15,BMO,2017-05-12,2017-05-15
ABIO,2017-08-03,BMO,2017-08-02,2017-08-03
ABIO,2017-11-09,AMC,2017-11-09,2017-11-10
ABIO,2018-03-22,AMC,2018-03-22,2018-03-23
ABIO,2018-05-08,BMO,2018-05-07,2018-05-08
ABIO,2018-08-09,BMO,2018-08-08,2018-08-09
ABIO,2018-11-14,BMO,2018-11-13,2018-11-14
ABIO,2019-02-27,BMO,2019-02-26,2019-02-27
ABIO,2019-05-08,BMO,2019-05-07,2019-05-08
ABIO,2019-08-01,BMO,2019-07-31,2019-08-01
ABIO,2019-11-06,AMC,2019-11-06,2019-11-07
ABIO,2020-02-18,AMC,2020-02-18,2020-02-19
ABIO,2020-05-06,AMC,2020-05-06,2020-05-07
ABIO,2020-08-05,AMC,2020-08-05,2020-08-06
ABIO,2021-03-18,BMO,2021-03-17,2021-03-18
ABIO,2021-05-11,BMO,2021-05-10,2021-05-11
ABIO,2021-08-04,BMO,2021-08-03,2021-08-04
ABIO,2021-11-02,BMO,2021-11-01,2021-11-02
ABNB,2021-02-25,AMC,2021-02-25,2021-02-26
ABNB,2021-05-13,AMC,2021-05-13,2021-05-14
ABNB,2021-08-12,AMC,2021-08-12,2021-08-13
ABNB,2021-11-04,AMC,2021-11-04,2021-11-05
ABNB,2022-02-15,AMC,2022-02-15,2022-02-16
ABNB,2022-05-03,AMC,2022-05-03,2022-05-04
ABR,2004-07-30,BMO,2004-07-29,2004-07-30
ABR,2004-10-28,BMO,2004-10-27,2004-10-28
ABR,2005-02-14,BMO,2005-02-11,2005-02-14
ABR,2005-05-09,BMO,2005-05-06,2005-05-09
ABR,2005-08-05,BMO,2005-08-04,2005-08-05
ABR,2005-11-07,BMO,2005-11-04,2005-11-07
ABR,2006-02-10,BMO,2006-02-09,2006-02-10
ABR,2006-05-05,BMO,2006-05-04,2006-05-05
ABR,2006-08-04,BMO,2006-08-03,2006-08-04
ABR,2006-11-03,BMO,2006-11-02,2006-11-03
ABR,2007-02-09,BMO,2007-02-08,2007-02-09
ABR,2007-05-04,BMO,2007-05-03,2007-05-04
ABR,2007-08-03,BMO,2007-08-02,2007-08-03
ABR,2007-11-09,BMO,2007-11-08,2007-11-09
ABR,2008-02-08,BMO,2008-02-07,2008-02-08
ABR,2008-05-02,BMO,2008-05-01,2008-05-02
ABR,2008-08-08,BMO,2008-08-07,2008-08-08
ABR,2008-11-07,BMO,2008-11-06,2008-11-07
ABR,2009-02-18,BMO,2009-02-17,2009-02-18
ABR,2009-05-08,BMO,2009-05-07,2009-05-08
ABR,2009-08-07,BMO,2009-08-06,2009-08-07
ABR,2009-11-06,BMO,2009-11-05,2009-11-06
ABR,2010-02-26,BMO,2010-02-25,2010-02-26
ABR,2010-05-07,BMO,2010-05-06,2010-05-07
ABR,2010-08-06,BMO,2010-08-05,2010-08-06
ABR,2010-11-05,BMO,2010-11-04,2010-11-05
ABR,2011-03-04,BMO,2011-03-03,2011-03-04
ABR,2011-05-06,BMO,2011-05-05,2011-05-06
ABR,2011-08-05,BMO,2011-08-04,2011-08-05
ABR,2011-11-04,BMO,2011-11-03,2011-11-04
ABR,2012-03-02,BMO,2012-03-01,2012-03-02
ABR,2012-05-04,BMO,2012-05-03,2012-05-04
ABR,2013-02-15,BMO,2013-02-14,2013-02-15
ABR,2013-05-03,BMO,2013-05-02,2013-05-03
ABR,2013-08-02,BMO,2013-08-01,2013-08-02
ABR,2013-11-08,BMO,2013-11-07,2013-11-08
ABR,2014-02-14,BMO,2014-02-13,2014-02-14
ABR,2014-05-01,BMO,2014-04-30,2014-05-01
ABR,2014-08-01,BMO,2014-07-31,2014-08-01
ABR,2014-11-07,BMO,2014-11-06,2014-11-07
ABR,2015-02-13,BMO,2015-02-12,2015-02-13
ABR,2015-05-01,BMO,2015-04-30,2015-05-01
ABR,2015-07-31,BMO,2015-07-30,2015-07-31
ABR,2015-11-06,BMO,2015-11-05,2015-11-06
ABR,2016-02-26,BMO,2016-02-25,2016-02-26
ABR,2016-05-06,BMO,2016-05-05,2016-05-06
ABR,2016-08-05,BMO,2016-08-04,2016-08-05
ABR,2016-11-09,BMO,2016-11-08,2016-11-09
ABR,2017-03-03,BMO,2017-03-02,2017-03-03
ABR,2017-05-05,BMO,2017-05-04,2017-05-05
ABR,2017-08-04,BMO,2017-08-03,2017-08-04
ABR,2017-11-03,BMO,2017-11-02,2017-11-03
ABR,2018-02-23,BMO,2018-02-22,2018-02-23
ABR,2018-05-04,BMO,2018-05-03,2018-05-04
ABR,2018-08-03,BMO,2018-08-02,2018-08-03
ABR,2018-11-02,BMO,2018-11-01,2018-11-02
ABR,2019-02-15,BMO,2019-02-14,2019-02-15
ABR,2019-05-10,BMO,2019-05-09,2019-05-10
ABR,2019-08-02,BMO,2019-08-01,2019-08-02
ABR,2019-11-01,BMO,2019-10-31,2019-11-01
ABR,2020-02-14,BMO,2020-02-13,2020-02-14
ABR,2020-05-08,BMO,2020-05-07,2020-05-08
ABR,2020-07-31,BMO,2020-07-30,2020-07-31
ABR,2020-10-30,BMO,2020-10-29,2020-10-30
ABR,2021-02-19,BMO,2021-02-18,2021-02-19
ABR,2021-05-07,BMO,2021-05-06,2021-05-07
ABR,2021-07-30,BMO,2021-07-29,2021-07-30
ABR,2021-10-29,BMO,2021-10-28,2021-10-29
ABR,2022-02-18,BMO,2022-02-17,2022-02-18
ABR,2022-05-06,BMO,2022-05-05,2022-05-06
ABT,2002-07-11,BMO,2002-07-10,2002-07-11
ABT,2002-10-09,BMO,2002-10-08,2002-10-09
ABT,2003-01-16,BMO,2003-01-15,2003-01-16
ABT,2003-04-09,BMO,2003-04-08,2003-04-09
ABT,2003-07-10,BMO,2003-07-09,2003-07-10
ABT,2003-10-09,BMO,2003-10-08,2003-10-09
ABT,2004-01-16,BMO,2004-01-15,2004-01-16
ABT,2004-04-08,BMO,2004-04-07,2004-04-08
ABT,2004-07-09,BMO,2004-07-08,2004-07-09
ABT,2004-10-14,BMO,2004-10-13,2004-10-14
ABT,2005-04-12,BMO,2005-04-11,2005-04-12
ABT,2005-07-13,BMO,2005-07-12,2005-07-13
ABT,2005-10-19,BMO,2005-10-18,2005-10-19
ABT,2006-01-25,BMO,2006-01-24,2006-01-25
ABT,2006-04-19,BMO,2006-04-18,2006-04-19
ABT,2006-07-19,BMO,2006-07-18,2006-07-19
ABT,2006-10-18,BMO,2006-10-17,2006-10-18
ABT,2007-01-24,BMO,2007-01-23,2007-01-24
ABT,2007-04-18,BMO,2007-04-17,2007-04-18
ABT,2007-07-18,BMO,2007-07-17,2007-07-18
ABT,2007-10-17,BMO,2007-10-16,2007-10-17
ABT,2008-01-23,BMO,2008-01-22,2008-01-23
ABT,2008-04-16,BMO,2008-04-15,2008-04-16
ABT,2008-07-16,BMO,2008-07-15,2008-07-16
ABT,2008-10-15,BMO,2008-10-14,2008-10-15
ABT,2009-01-21,BMO,2009-01-20,2009-01-21
ABT,2009-04-15,BMO,2009-04-14,2009-04-15
ABT,2009-07-15,BMO,2009-07-14,2009-07-15
ABT,2009-10-14,BMO,2009-10-13,2009-10-14
ABT,2010-01-27,BMO,2010-01-26,2010-01-27
ABT,2010-04-21,BMO,2010-04-20,2010-04-21
ABT,2010-07-21,BMO,2010-07-20,2010-07-21
ABT,2010-10-20,BMO,2010-10-19,2010-10-20
ABT,2011-01-26,BMO,2011-01-25,2011-01-26
ABT,2011-04-20,BMO,2011-04-19,2011-04-20
ABT,2011-07-20,BMO,2011-07-19,2011-07-20
ABT,2011-10-19,BMO,2011-10-18,2011-10-19
ABT,2012-01-25,BMO,2012-01-24,2012-01-25
ABT,2012-04-18,BMO,2012-04-17,2012-04-18
ABT,2012-07-18,BMO,2012-07-17,2012-07-18
ABT,2012-10-17,BMO,2012-10-16,2012-10-17
ABT,2013-01-23,BMO,2013-01-22,2013-01-23
ABT,2013-04-17,BMO,2013-04-16,2013-04-17
ABT,2013-07-17,BMO,2013-07-16,2013-07-17
ABT,2013-10-16,BMO,2013-10-15,2013-10-16
ABT,2014-01-22,BMO,2014-01-21,2014-01-22
ABT,2014-04-16,BMO,2014-04-15,2014-04-16
ABT,2014-07-16,BMO,2014-07-15,2014-07-16
ABT,2014-10-22,BMO,2014-10-21,2014-10-22
ABT,2015-01-29,BMO,2015-01-28,2015-01-29
ABT,2015-04-22,BMO,2015-04-21,2015-04-22
ABT,2015-07-22,BMO,2015-07-21,2015-07-22
ABT,2015-10-21,BMO,2015-10-20,2015-10-21
ABT,2016-01-28,BMO,2016-01-27,2016-01-28
ABT,2016-04-20,BMO,2016-04-19,2016-04-20
ABT,2016-07-20,BMO,2016-07-19,2016-07-20
ABT,2016-10-19,BMO,2016-10-18,2016-10-19
ABT,2017-01-25,BMO,2017-01-24,2017-01-25
ABT,2017-04-19,BMO,2017-04-18,2017-04-19
ABT,2017-07-20,BMO,2017-07-19,2017-07-20
ABT,2017-10-18,BMO,2017-10-17,2017-10-18
ABT,2018-01-24,BMO,2018-01-23,2018-01-24
ABT,2018-04-18,BMO,2018-04-17,2018-04-18
ABT,2018-07-18,BMO,2018-07-17,2018-07-18
ABT,2018-10-17,BMO,2018-10-16,2018-10-17
ABT,2019-01-23,BMO,2019-01-22,2019-01-23
ABT,2019-04-17,BMO,2019-04-16,2019-04-17
ABT,2019-07-17,BMO,2019-07-16,2019-07-17
ABT,2019-10-16,BMO,2019-10-15,2019-10-16
ABT,2020-01-22,BMO,2020-01-21,2020-01-22
ABT,2020-04-16,BMO,2020-04-15,2020-04-16
ABT,2020-07-16,BMO,2020-07-15,2020-07-16
ABT,2020-10-21,BMO,2020-10-20,2020-10-21
ABT,2021-01-27,BMO,2021-01-26,2021-01-27
ABT,2021-04-20,BMO,2021-04-19,2021-04-20
ABT,2021-07-22,BMO,2021-07-21,2021-07-22
ABT,2021-10-20,BMO,2021-10-19,2021-10-20
ABT,2022-01-26,BMO,2022-01-25,2022-01-26
ABT,2022-04-20,BMO,2022-04-19,2022-04-20
ABUS,2007-08-08,BMO,2007-08-07,2007-08-08
ABUS,2007-11-14,BMO,2007-11-13,2007-11-14
ABUS,2009-05-13,BMO,2009-05-12,2009-05-13
ABUS,2009-08-12,BMO,2009-08-11,2009-08-12
ABUS,2010-03-17,BMO,2010-03-16,2010-03-17
ABUS,2010-08-12,BMO,2010-08-11,2010-08-12
ABUS,2010-11-15,BMO,2010-11-12,2010-11-15
ABUS,2011-03-30,BMO,2011-03-29,2011-03-30
ABUS,2011-05-10,AMC,2011-05-10,2011-05-11
ABUS,2011-08-11,BMO,2011-08-10,2011-08-11
ABUS,2011-11-08,BMO,2011-11-07,2011-11-08
ABUS,2012-03-27,AMC,2012-03-27,2012-03-28
ABUS,2012-05-15,AMC,2012-05-15,2012-05-16
ABUS,2012-08-14,AMC,2012-08-14,2012-08-15
ABUS,2013-03-27,AMC,2013-03-27,2013-03-28
ABUS,2013-05-14,AMC,2013-05-14,2013-05-15
ABUS,2013-08-12,AMC,2013-08-12,2013-08-13
ABUS,2013-11-13,BMO,2013-11-12,2013-11-13
ABUS,2014-03-06,BMO,2014-03-05,2014-03-06
ABUS,2014-05-14,AMC,2014-05-14,2014-05-15
ABUS,2014-08-13,AMC,2014-08-13,2014-08-14
ABUS,2014-11-06,AMC,2014-11-06,2014-11-07
ABUS,2015-03-12,AMC,2015-03-12,2015-03-13
ABUS,2015-05-06,AMC,2015-05-06,2015-05-07
ABUS,2015-08-07,BMO,2015-08-06,2015-08-07
ABUS,2015-11-05,BMO,2015-11-04,2015-11-05
ABUS,2016-03-09,BMO,2016-03-08,2016-03-09
ABUS,2016-05-04,AMC,2016-05-04,2016-05-05
ABUS,2016-08-04,BMO,2016-08-03,2016-08-04
ABUS,2016-11-03,BMO,2016-11-02,2016-11-03
ABUS,2017-03-21,BMO,2017-03-20,2017-03-21
ABUS,2017-05-04,AMC,2017-05-04,2017-05-05
ABUS,2017-08-03,AMC,2017-08-03,2017-08-04
ABUS,2017-11-02,AMC,2017-11-02,2017-11-03
ABUS,2018-03-14,AMC,2018-03-14,2018-03-15
ABUS,2018-05-03,AMC,2018-05-03,2018-05-04
ABUS,2018-08-02,AMC,2018-08-02,2018-08-03
ABUS,2018-11-07,AMC,2018-11-07,2018-11-08
ABUS,2019-03-07,AMC,2019-03-07,2019-03-08
ABUS,2019-05-06,AMC,2019-05-06,2019-05-07
ABUS,2019-08-05,BMO,2019-08-02,2019-08-05
ABUS,2019-11-06,BMO,2019-11-05,2019-11-06
ABUS,2020-03-05,BMO,2020-03-04,2020-03-05
ABUS,2020-05-11,BMO,2020-05-08,2020-05-11
ABUS,2020-08-07,BMO,2020-08-06,2020-08-07
ABUS,2020-11-05,BMO,2020-11-04,2020-11-05
ABUS,2021-03-04,BMO,2021-03-03,2021-03-04
ABUS,2021-05-05,BMO,2021-05-04,2021-05-05
ABUS,2021-08-05,BMO,2021-08-04,2021-08-05
ABUS,2021-11-04,BMO,2021-11-03,2021-11-04
ABUS,2022-03-03,BMO,2022-03-02,2022-03-03
ACAD,2004-08-11,BMO,2004-08-10,2004-08-11
ACAD,2004-11-10,AMC,2004-11-10,2004-11-11
ACAD,2005-03-03,AMC,2005-03-03,2005-03-04
ACAD,2005-05-11,AMC,2005-05-11,2005-05-12
ACAD,2005-08-10,AMC,2005-08-10,2005-08-11
